data/olympus/pic.0001.jpg,0.5201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4628
data/olympus/pic.0003.jpg,0.5581,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0076,0.0231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4110
data/olympus/pic.0004.jpg,0.5176,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0026,0.0101,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4693
data/olympus/pic.0005.jpg,0.5783,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0212,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3612
data/olympus/pic.0006.jpg,0.5577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0081,0.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4128
data/olympus/pic.0007.jpg,0.5229,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4507
data/olympus/pic.0008.jpg,0.5217,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4522
data/olympus/pic.0009.jpg,0.5752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0213,0.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3533
data/olympus/pic.0010.jpg,0.5383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0217,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000
data/olympus/pic.0011.jpg,0.5130,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0121,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4710
data/olympus/pic.0012.jpg,0.5687,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4070
data/olympus/pic.0013.jpg,0.5223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4397
data/olympus/pic.0014.jpg,0.5145,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0056,0.0288,0.0003,0.0001,0.0001,0.0000,0.0000,0.0000,0.4505
data/olympus/pic.0015.jpg,0.5217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4379
data/olympus/pic.0017.jpg,0.5108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0299,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4535
data/olympus/pic.0018.jpg,0.5285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0115,0.0344,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4256
data/olympus/pic.0019.jpg,0.5207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0283,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4433
data/olympus/pic.0020.jpg,0.5156,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0319,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4452
data/olympus/pic.0021.jpg,0.5336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4025
data/olympus/pic.0022.jpg,0.5558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0169,0.0279,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.3993
data/olympus/pic.0023.jpg,0.5531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,0.0351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3947
data/olympus/pic.0024.jpg,0.5240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4392
data/olympus/pic.0025.jpg,0.5194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4419
data/olympus/pic.0026.jpg,0.5213,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0151,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4592
data/olympus/pic.0027.jpg,0.5556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,0.0316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3993
data/olympus/pic.0028.jpg,0.5195,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4685
data/olympus/pic.0029.jpg,0.5579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.0353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3933
data/olympus/pic.0030.jpg,0.5163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4387
data/olympus/pic.0031.jpg,0.5244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0084,0.0247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4426
data/olympus/pic.0033.jpg,0.6112,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0313,0.0489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3082
data/olympus/pic.0034.jpg,0.5553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0260,0.0579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3608
data/olympus/pic.0035.jpg,0.5158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4667
data/olympus/pic.0036.jpg,0.5104,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4818
data/olympus/pic.0037.jpg,0.5501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0360,0.0524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3616
data/olympus/pic.0038.jpg,0.5310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4280
data/olympus/pic.0039.jpg,0.5195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4534
data/olympus/pic.0040.jpg,0.5759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.0293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3784
data/olympus/pic.0041.jpg,0.6254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,0.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3410
data/olympus/pic.0042.jpg,0.5098,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4746
data/olympus/pic.0043.jpg,0.5173,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4537
data/olympus/pic.0044.jpg,0.5259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4502
data/olympus/pic.0045.jpg,0.5388,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0112,0.0325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4172
data/olympus/pic.0046.jpg,0.5101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4724
data/olympus/pic.0047.jpg,0.5809,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0189,0.0271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3729
data/olympus/pic.0048.jpg,0.5276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0294,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.4336
data/olympus/pic.0049.jpg,0.5170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4548
data/olympus/pic.0050.jpg,0.5619,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0464,0.0727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3190
data/olympus/pic.0051.jpg,0.5141,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0055,0.0192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4610
data/olympus/pic.0052.jpg,0.5403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,0.0357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4123
data/olympus/pic.0053.jpg,0.5206,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0047,0.0163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4580
data/olympus/pic.0054.jpg,0.5767,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0201,0.0365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3663
data/olympus/pic.0055.jpg,0.5436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,0.0330,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4099
data/olympus/pic.0056.jpg,0.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,0.0209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3846
data/olympus/pic.0057.jpg,0.5074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4777
data/olympus/pic.0058.jpg,0.5303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4428
data/olympus/pic.0059.jpg,0.5219,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0067,0.0208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4502
data/olympus/pic.0060.jpg,0.5360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,0.0241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4277
data/olympus/pic.0061.jpg,0.5354,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0058,0.0138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4445
data/olympus/pic.0062.jpg,0.5178,0.0002,0.0001,0.0000,0.0000,0.0001,0.0000,0.0041,0.0160,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4616
data/olympus/pic.0063.jpg,0.5318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0182,0.0564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3935
data/olympus/pic.0064.jpg,0.5319,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4569
data/olympus/pic.0065.jpg,0.5305,0.0004,0.0003,0.0002,0.0001,0.0000,0.0000,0.0010,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4620
data/olympus/pic.0066.jpg,0.5544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0162,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.4244
data/olympus/pic.0067.jpg,0.5267,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0033,0.0082,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4612
data/olympus/pic.0068.jpg,0.5124,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0011,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4824
data/olympus/pic.0069.jpg,0.5472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4228
data/olympus/pic.0070.jpg,0.5189,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0037,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4627
data/olympus/pic.0071.jpg,0.5104,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0021,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4783
data/olympus/pic.0072.jpg,0.5497,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0070,0.0179,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4248
data/olympus/pic.0073.jpg,0.5513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3956
data/olympus/pic.0074.jpg,0.5519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4151
data/olympus/pic.0075.jpg,0.5336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4342
data/olympus/pic.0076.jpg,0.5304,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0094,0.0253,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4347
data/olympus/pic.0077.jpg,0.5347,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.0276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4275
data/olympus/pic.0078.jpg,0.5573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0241,0.0390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3796
data/olympus/pic.0079.jpg,0.5358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4180
data/olympus/pic.0080.jpg,0.5650,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0173,0.0412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3762
data/olympus/pic.0081.jpg,0.5221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4544
data/olympus/pic.0082.jpg,0.5342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0092,0.0218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4346
data/olympus/pic.0083.jpg,0.5222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,0.0224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4466
data/olympus/pic.0084.jpg,0.5606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0294,0.0672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3427
data/olympus/pic.0085.jpg,0.5245,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4695
data/olympus/pic.0086.jpg,0.5162,0.0004,0.0002,0.0001,0.0001,0.0001,0.0000,0.0026,0.0079,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4724
data/olympus/pic.0087.jpg,0.5174,0.0002,0.0002,0.0001,0.0000,0.0000,0.0000,0.0016,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4746
data/olympus/pic.0088.jpg,0.5386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,0.0284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4243
data/olympus/pic.0089.jpg,0.5601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4228
data/olympus/pic.0090.jpg,0.5332,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0011,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4615
data/olympus/pic.0091.jpg,0.5119,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4793
data/olympus/pic.0093.jpg,0.5228,0.0003,0.0002,0.0001,0.0001,0.0000,0.0000,0.0013,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4712
data/olympus/pic.0094.jpg,0.5062,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0003,0.0013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4917
data/olympus/pic.0095.jpg,0.5563,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0061,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4265
data/olympus/pic.0096.jpg,0.5254,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0033,0.0094,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.4614
data/olympus/pic.0097.jpg,0.5069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0039,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4707
data/olympus/pic.0098.jpg,0.5032,0.0004,0.0003,0.0001,0.0001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4953
data/olympus/pic.0099.jpg,0.5062,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0012,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4880
data/olympus/pic.0100.jpg,0.5167,0.0004,0.0001,0.0001,0.0000,0.0000,0.0000,0.0024,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4734
data/olympus/pic.0101.jpg,0.5070,0.0003,0.0002,0.0001,0.0000,0.0000,0.0000,0.0007,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4895
data/olympus/pic.0102.jpg,0.5053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0018,0.0225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4705
data/olympus/pic.0103.jpg,0.5365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4338
data/olympus/pic.0104.jpg,0.5041,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4922
data/olympus/pic.0105.jpg,0.5177,0.0004,0.0002,0.0001,0.0000,0.0000,0.0000,0.0023,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4734
data/olympus/pic.0107.jpg,0.5092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4733
data/olympus/pic.0108.jpg,0.5103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4808
data/olympus/pic.0109.jpg,0.5150,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4680
data/olympus/pic.0110.jpg,0.5527,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0040,0.0133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4294
data/olympus/pic.0112.jpg,0.5130,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0010,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4771
data/olympus/pic.0113.jpg,0.5600,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4169
data/olympus/pic.0114.jpg,0.5800,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.0308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3740
data/olympus/pic.0115.jpg,0.5038,0.0004,0.0003,0.0003,0.0002,0.0001,0.0000,0.0003,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4900
data/olympus/pic.0116.jpg,0.5167,0.0004,0.0002,0.0001,0.0001,0.0001,0.0000,0.0001,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4816
data/olympus/pic.0117.jpg,0.5053,0.0006,0.0002,0.0001,0.0000,0.0000,0.0000,0.0002,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4929
data/olympus/pic.0118.jpg,0.5130,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0035,0.0163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4670
data/olympus/pic.0119.jpg,0.5072,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4852
data/olympus/pic.0120.jpg,0.5089,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4859
data/olympus/pic.0122.jpg,0.5134,0.0004,0.0002,0.0001,0.0001,0.0000,0.0000,0.0002,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4848
data/olympus/pic.0123.jpg,0.5049,0.0005,0.0004,0.0002,0.0001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4936
data/olympus/pic.0124.jpg,0.5063,0.0003,0.0002,0.0001,0.0000,0.0000,0.0000,0.0003,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4917
data/olympus/pic.0125.jpg,0.5075,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4891
data/olympus/pic.0126.jpg,0.5247,0.0006,0.0003,0.0000,0.0000,0.0000,0.0000,0.0007,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4702
data/olympus/pic.0127.jpg,0.5666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0073,0.0216,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.4044
data/olympus/pic.0128.jpg,0.5604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4069
data/olympus/pic.0129.jpg,0.5161,0.0003,0.0002,0.0001,0.0001,0.0000,0.0000,0.0005,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4800
data/olympus/pic.0130.jpg,0.5104,0.0002,0.0001,0.0001,0.0000,0.0000,0.0000,0.0004,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4877
data/olympus/pic.0131.jpg,0.5129,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0018,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4818
data/olympus/pic.0133.jpg,0.5213,0.0006,0.0002,0.0001,0.0000,0.0000,0.0000,0.0051,0.0151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4576
